Server Time,Server FPS,RAM [MB],out [Kbps],in [Kbps],Non-G Messages,Guaranteed Messages,BE-NG,BE-G,Player Count
4:53:19,43,7383,29300,1508,0,0,0,0,27
4:53:24,46,7388,32495,951,0,405,0,0,27
4:53:29,43,7387,29930,781,0,0,0,0,27
4:53:34,43,7387,22142,1224,0,0,0,0,27
4:53:39,42,7398,19147,779,0,0,0,0,27
4:53:44,40,7405,26020,975,0,27440,0,0,28
4:53:49,15,7428,53336,2359,0,0,0,0,28
4:53:54,23,7429,52988,1743,0,1778,0,0,28
4:53:59,43,7421,41444,805,0,0,0,0,28
4:54:04,45,7428,54379,727,0,392,0,0,28
4:54:09,43,7431,61517,724,0,1768,0,0,28
4:54:14,41,7419,61751,608,0,378,0,0,27
4:54:19,44,7420,49286,579,0,0,0,0,28
4:54:24,43,7422,49617,736,0,6068,0,0,28
4:54:29,44,7422,49569,704,0,0,0,0,28
4:54:34,45,7423,49913,680,0,0,0,0,28
4:54:39,45,7422,48868,702,0,0,0,0,28
4:54:44,45,7416,33808,683,0,0,0,0,28
4:54:49,44,7420,34256,577,0,1586,0,0,28
4:54:54,46,7425,37314,712,0,42561,0,0,28
4:54:59,35,7434,45236,1032,0,399,0,0,28
4:55:05,32,7439,51113,1240,0,16244,0,0,28
4:55:10,39,7437,47662,1075,0,0,0,0,28
4:55:15,35,7445,55536,1058,0,420,0,0,28
4:55:20,30,7448,62367,1097,0,0,0,0,28
4:55:25,43,7438,44606,681,0,0,0,0,29
4:55:30,43,7434,33659,642,0,0,0,0,28
4:55:35,45,7435,34285,562,0,0,0,0,28
4:55:40,46,7438,33916,579,0,0,0,0,28
4:55:45,46,7437,33683,580,0,5101,0,0,28
4:55:50,45,7436,33895,570,0,0,0,0,28
4:55:55,44,7439,33905,563,0,0,0,0,28
4:56:00,44,7439,34371,579,0,0,0,0,28
4:56:05,45,7441,34258,601,0,453,0,0,28
4:56:10,43,7441,34592,616,0,2208,0,0,28
4:56:15,45,7442,34545,606,0,0,0,0,28
4:56:20,45,7444,34134,588,0,0,0,0,28
4:56:25,45,7443,33945,592,0,1782,0,0,28
4:56:30,42,7442,33784,595,0,1809,0,0,28
4:56:35,43,7439,21650,616,0,0,0,0,28
4:56:40,45,7433,18984,626,0,59,0,0,28
4:56:45,44,7427,3232,597,0,0,0,0,28
4:56:50,44,7427,3256,576,0,4485,0,0,28
4:56:56,46,7429,3063,613,0,0,0,0,28
4:57:01,46,7432,2982,578,0,41,0,0,28
4:57:06,46,7431,2743,569,0,0,0,0,28
4:57:11,45,7431,2710,574,0,0,0,0,28
4:57:16,47,7433,2988,590,0,0,0,0,28
4:57:21,46,7433,3208,579,0,0,0,0,28
4:57:26,46,7437,3217,592,0,0,0,0,28
4:57:31,45,7436,3774,605,0,224,0,0,28
4:57:36,45,7437,3835,631,0,0,0,0,28
4:57:41,46,7439,3394,627,0,0,0,0,28
4:57:46,46,7441,3298,609,0,0,0,0,28
4:57:51,44,7443,4365,637,0,0,0,0,28
4:57:56,44,7445,6941,704,0,0,0,0,28
4:58:01,45,7445,3531,614,0,0,0,0,28
4:58:06,45,7445,3643,634,0,1836,0,0,28
4:58:11,44,7446,3588,628,0,3591,0,0,28
4:58:16,45,7444,3624,621,0,2484,0,0,28
4:58:21,44,7449,3154,583,0,0,0,0,28
4:58:26,45,7449,3495,653,0,1782,0,0,28
4:58:31,45,7449,3447,614,0,0,0,0,28
4:58:36,46,7448,3365,587,0,0,0,0,28
4:58:41,46,7449,3869,632,0,0,0,0,28
4:58:46,46,7449,3426,618,0,0,0,0,28
4:58:51,45,7450,3257,623,0,1809,0,0,28
4:58:56,46,7452,3391,638,0,9,0,0,28
4:59:01,46,7453,4351,671,0,0,0,0,28
4:59:07,46,7453,3657,610,0,1809,0,0,28
4:59:12,45,7453,2733,589,0,0,0,0,28
4:59:17,47,7454,2974,588,0,3500,0,0,28
4:59:22,46,7456,3127,602,0,1809,0,0,28
4:59:27,46,7456,3249,584,0,474,0,0,28
4:59:32,45,7456,4074,591,0,1809,0,0,28
4:59:37,46,7458,3108,670,0,1809,0,0,29
4:59:42,46,7460,3732,653,0,399,0,0,29
4:59:47,46,7460,3736,669,0,0,0,0,29
4:59:52,45,7459,3264,640,0,10,0,0,29
4:59:57,45,7462,3548,736,0,0,0,0,29
5:00:02,45,7468,4733,629,0,0,0,0,29
5:00:07,47,7470,5699,540,0,57,0,0,29
5:00:12,44,7474,9807,574,0,1904,0,0,29
5:00:17,41,7477,15694,814,0,0,0,0,29
5:00:22,36,7477,19657,931,0,9154,0,0,29
5:00:27,35,7486,26706,1080,0,935,0,0,29
5:00:32,40,7477,16141,993,0,1904,0,0,29
5:00:37,45,7478,18670,652,0,0,0,0,29
5:00:42,43,7478,18741,723,0,261,0,0,30
5:00:47,44,7480,19651,676,0,0,0,0,30
5:00:52,43,7482,19224,679,0,0,0,0,30
5:00:57,45,7482,19291,653,0,1914,0,0,30
5:01:02,44,7488,18183,642,0,0,0,0,30
5:01:08,45,7490,19851,559,0,1972,0,0,31
5:01:13,42,7491,22192,682,0,0,0,0,30
5:01:18,38,7501,34763,938,0,5963,0,0,30
5:01:23,33,7505,40677,1073,0,1489050,0,0,30
5:01:28,34,7502,41713,1123,0,0,0,0,30
5:01:33,44,7501,33801,649,0,1536,0,0,30
5:01:38,45,7504,34327,613,0,0,0,0,30
5:01:43,44,7502,34053,577,0,2017,0,0,30
5:01:48,43,7492,24374,590,0,1943,0,0,30
5:01:53,44,7495,18843,570,0,0,0,0,30
5:01:58,44,7496,18743,572,0,5200,0,0,31
5:02:03,44,7495,19051,565,0,0,0,0,30
5:02:08,44,7494,18741,550,0,0,0,0,29
5:02:13,43,7496,19139,546,0,0,0,0,29
5:02:18,44,7497,19339,602,0,0,0,0,29
5:02:23,43,7495,19187,583,0,2948,0,0,29
5:02:28,45,7495,18478,555,0,9,0,0,29
5:02:33,43,7495,18851,552,0,0,0,0,28
5:02:38,44,7496,19173,612,0,406,0,0,29
5:02:43,43,7487,8044,711,0,11,0,0,29
5:02:48,46,7487,4409,719,0,1876,0,0,29
5:02:53,44,7487,4203,691,0,2534,0,0,29
5:02:58,46,7487,3324,683,0,5768,0,0,29
5:03:03,46,7487,3261,686,0,870,0,0,29
5:03:08,45,7493,4684,573,0,0,0,0,29
5:03:13,41,7503,10642,672,0,435,0,0,29
5:03:19,39,7508,20838,915,0,747,0,0,29
5:03:24,30,7514,32851,1223,0,16955,0,0,29
5:03:29,43,7505,18926,828,0,0,0,0,29
5:03:34,43,7506,18337,576,0,26061,0,0,30
5:03:39,44,7508,18782,652,0,45,0,0,30
5:03:44,45,7510,19149,572,0,450,0,0,30
5:03:49,44,7511,19054,621,0,3915,0,0,30
5:03:54,43,7510,18848,707,0,0,0,0,29
5:03:59,45,7512,18558,521,0,0,0,0,29
5:04:04,46,7514,18493,515,0,435,0,0,29
5:04:09,44,7512,18620,536,0,0,0,0,28
5:04:14,44,7512,19104,570,0,0,0,0,28
5:04:19,44,7513,18839,563,0,5219,0,0,28
5:04:24,44,7516,18686,558,0,1904,0,0,28
5:04:29,45,7517,18950,589,0,0,0,0,28
5:04:34,43,7517,18903,573,0,0,0,0,28
5:04:39,45,7518,18531,543,0,0,0,0,28
5:04:44,45,7506,6625,529,0,5610,0,0,28
5:04:49,45,7508,3588,533,0,0,0,0,28
5:04:54,44,7508,2814,527,0,0,0,0,28
5:04:59,46,7508,2759,551,0,0,0,0,28
5:05:04,46,7508,2805,523,0,1904,0,0,28
5:05:09,46,7512,3036,561,0,0,0,0,28
5:05:14,45,7512,3123,569,0,1708,0,0,28
5:05:19,45,7513,2946,627,0,0,0,0,29
5:05:24,45,7516,3068,596,0,0,0,0,28
5:05:30,46,7513,3167,531,0,0,0,0,28
5:05:35,45,7512,3058,517,0,378,0,0,27
5:05:40,47,7513,2634,537,0,0,0,0,27
5:05:45,47,7515,2561,517,0,1836,0,0,27
5:05:50,46,7517,3033,503,0,0,0,0,27
5:05:55,44,7513,3441,526,0,0,0,0,27
5:06:00,47,7514,2796,510,0,40992,0,0,27
5:06:05,46,7516,4105,560,0,0,0,0,27
5:06:10,46,7517,3520,548,0,1944,0,0,27
5:06:15,45,7517,3483,529,0,1593,0,0,27
5:06:20,46,7518,3042,527,0,1809,0,0,27
5:06:25,46,7515,3253,523,0,405,0,0,27
5:06:30,46,7514,3162,524,0,0,0,0,26
5:06:35,46,7514,2619,496,0,0,0,0,26
5:06:40,47,7514,3212,511,0,1742,0,0,26
5:06:45,46,7518,2798,497,0,0,0,0,26
5:06:50,46,7512,2998,545,0,2400,0,0,25
5:06:55,44,7515,3184,531,0,0,0,0,25
5:07:00,46,7516,2796,499,0,53,0,0,25
5:07:05,46,7515,2825,507,0,0,0,0,25
5:07:10,46,7518,2897,517,0,1789,0,0,25
5:07:15,45,7518,2900,528,0,33410,0,0,25
5:07:20,46,7518,3352,494,0,1708,0,0,25
5:07:25,43,7520,2907,503,0,0,0,0,25
5:07:30,47,7519,2683,492,0,0,0,0,25
5:07:35,46,7519,2741,518,0,0,0,0,25
5:07:41,46,7520,2648,493,0,0,0,0,25
5:07:46,47,7524,2687,476,1794,0,0,0,25
5:07:51,47,7519,2465,503,0,0,0,0,25
5:07:56,46,7524,2605,477,0,2225,0,0,25
5:08:01,46,7525,2734,489,0,0,0,0,25
5:08:06,46,7522,2664,494,0,0,0,0,25
5:08:11,47,7523,2561,500,0,1650,0,0,25
5:08:16,46,7522,2581,500,0,1650,0,0,25
5:08:21,47,7523,2555,479,0,0,0,0,25
5:08:26,47,7525,2203,488,0,0,0,0,25
5:08:31,47,7525,2927,497,0,0,0,0,25
5:08:36,46,7527,2695,488,0,0,0,0,25
5:08:41,47,7524,2558,483,0,0,0,0,25
5:08:46,47,7528,2463,487,0,0,0,0,25
5:08:51,47,7527,2568,484,0,3400,0,0,25
5:08:56,46,7528,2660,491,0,0,0,0,25
5:09:01,47,7527,2605,489,0,0,0,0,25
5:09:06,47,7528,2593,492,0,1700,0,0,25
5:09:11,47,7529,2320,484,0,7176,0,0,25
5:09:16,46,7529,2237,467,0,0,0,0,25
5:09:21,47,7531,2488,481,0,1650,0,0,25
5:09:26,47,7532,2222,482,0,7290,0,0,25
5:09:31,47,7533,3067,526,0,0,0,0,25
5:09:36,43,7536,5560,745,0,0,0,0,26
5:09:41,44,7538,7183,927,0,7566,0,0,26
5:09:46,44,7538,6527,1038,0,415,0,0,26
5:09:51,47,7540,2544,649,0,1675,0,0,26
5:09:56,45,7543,2953,511,0,1742,0,0,26
5:10:01,47,7545,4514,519,0,0,0,0,26
5:10:07,47,7546,7218,516,0,364,0,0,26
5:10:12,47,7553,13051,496,0,0,0,0,26
5:10:17,45,7554,17995,506,0,1742,0,0,26
5:10:22,46,7556,18235,491,0,0,0,0,26
5:10:27,43,7558,18215,494,0,1768,0,0,26
5:10:32,37,7568,28194,1050,0,0,0,0,26
5:10:37,30,7571,33903,1178,0,0,0,0,26
5:10:42,44,7561,19087,505,0,18198,0,0,26
5:10:47,45,7564,18801,529,0,1768,0,0,26
5:10:52,45,7563,18321,532,0,10,0,0,26
5:10:57,44,7565,17736,545,0,5185,0,0,27
5:11:02,44,7568,18379,628,0,0,0,0,27
5:11:07,45,7570,18568,621,0,0,0,0,27
5:11:12,44,7572,18295,612,0,1976,0,0,27
5:11:17,44,7568,17754,603,0,58,0,0,27
5:11:22,44,7573,17954,595,0,0,0,0,27
5:11:27,45,7570,18159,625,0,1742,0,0,27
5:11:32,44,7571,17224,625,0,0,0,0,27
5:11:37,44,7564,3512,622,0,1742,0,0,27
5:11:42,47,7565,3067,605,0,1768,0,0,27
5:11:47,44,7567,4677,534,0,7182,0,0,27
5:11:52,47,7570,6334,528,0,783,0,0,27
5:11:57,44,7576,11548,519,0,170,0,0,27
5:12:02,41,7578,14873,740,0,0,0,0,27
5:12:07,37,7584,20668,967,0,1836,0,0,27
5:12:12,32,7590,27424,1128,0,2656,0,0,27
5:12:17,44,7585,19038,534,0,0,0,0,27
5:12:23,45,7585,19027,541,0,0,0,0,27
5:12:28,45,7586,18875,526,0,0,0,0,27
5:12:33,44,7587,18618,511,0,57,0,0,27
5:12:38,44,7588,18328,507,0,0,0,0,27
5:12:43,42,7591,18779,635,0,0,0,0,28
5:12:48,45,7592,18704,802,0,840,0,0,28
5:12:53,44,7594,19524,993,0,0,0,0,28
5:12:58,43,7596,18719,669,0,2430,0,0,28
5:13:03,45,7594,18328,514,0,1821,0,0,28
5:13:08,46,7594,18451,506,0,459,0,0,28
5:13:13,46,7597,18393,490,0,0,0,0,28
5:13:18,45,7598,18345,514,0,45,0,0,28
5:13:23,45,7602,18912,497,0,0,0,0,28
5:13:28,46,7598,14261,532,0,1914,0,0,28
5:13:33,35,7609,25570,1197,0,0,0,0,28
5:13:38,37,7607,23201,1041,0,0,0,0,28
5:13:43,45,7605,12449,542,0,0,0,0,28
5:13:48,46,7609,14422,630,0,6264,0,0,28
5:13:53,47,7613,18693,510,0,0,0,0,28
5:13:58,47,7616,18651,525,0,425,0,0,28
5:14:03,46,7616,18612,515,0,58,0,0,28
5:14:08,47,7617,18786,538,0,0,0,0,28
5:14:13,47,7618,18897,576,0,0,0,0,28
5:14:19,46,7619,18472,557,0,0,0,0,28
5:14:24,47,7620,18990,534,0,0,0,0,28
5:14:29,47,7622,18404,540,0,56,0,0,28
5:14:34,48,7624,19142,531,0,0,0,0,28
5:14:39,46,7624,18090,557,0,1904,0,0,28
5:14:44,47,7625,18840,518,0,1904,0,0,28
5:14:49,47,7624,18504,507,0,0,0,0,28
5:14:54,47,7624,19750,536,0,1736,0,0,28
5:14:59,46,7627,19595,583,0,1736,0,0,28
5:15:04,47,7620,18144,561,0,15596,0,0,28
5:15:09,47,7616,3475,601,0,0,0,0,28
5:15:14,47,7617,3518,621,0,0,0,0,28
5:15:19,45,7618,3446,617,0,0,0,0,28
5:15:24,47,7621,3118,605,0,1848,0,0,28
5:15:29,47,7623,3446,630,0,0,0,0,28
5:15:34,47,7623,3941,615,0,0,0,0,28
5:15:39,46,7626,3267,597,0,1904,0,0,28
5:15:44,47,7625,3716,623,0,0,0,0,28
5:15:49,47,7626,3365,608,0,2128,0,0,28
5:15:54,47,7628,3916,644,0,0,0,0,28
5:15:59,45,7628,3383,627,0,67,0,0,28
5:16:04,47,7631,3683,650,0,0,0,0,28
5:16:09,47,7633,3635,611,0,0,0,0,28
5:16:14,47,7632,3885,630,0,2184,0,0,28
5:16:20,46,7633,3603,614,0,56,0,0,28
5:16:25,46,7631,4028,626,0,0,0,0,27
5:16:30,45,7630,3440,617,0,16128,0,0,27
5:16:35,47,7630,4461,616,0,5562,0,0,27
5:16:40,46,7631,3840,612,0,2844,0,0,27
5:16:45,47,7632,3400,611,0,0,0,0,27
5:16:50,46,7634,3560,752,0,44,0,0,28
5:16:55,47,7633,4000,821,0,2229,0,0,28
5:17:00,46,7634,3880,813,0,0,0,0,28
5:17:05,47,7636,2938,794,0,420,0,0,28
5:17:10,46,7636,3249,744,0,0,0,0,29
5:17:15,46,7636,3302,684,0,392,0,0,28
5:17:20,45,7642,4385,578,0,840,0,0,28
5:17:25,47,7649,8802,670,0,23,0,0,28
5:17:30,39,7659,23546,1044,0,27,0,0,28
5:17:35,35,7666,33436,1244,0,1980,0,0,28
5:17:40,47,7656,19209,595,0,1708,0,0,28
5:17:45,46,7657,18609,617,0,3892,0,0,28
5:17:50,47,7658,18686,571,0,0,0,0,28
5:17:55,47,7659,18282,592,0,0,0,0,28
5:18:00,47,7661,18739,590,0,0,0,0,28
5:18:05,46,7663,19025,615,0,0,0,0,28
5:18:10,48,7663,18814,634,0,4408,0,0,28
5:18:16,47,7664,18772,636,0,0,0,0,28
5:18:21,47,7665,18779,625,0,0,0,0,28
5:18:26,46,7664,19235,640,0,1708,0,0,28
5:18:31,48,7664,19537,638,0,0,0,0,28
5:18:36,47,7666,18868,622,0,1893,0,0,28
5:18:41,47,7665,18972,627,0,0,0,0,28
5:18:46,46,7665,18922,621,0,0,0,0,28
5:18:51,47,7662,19426,629,0,1809,0,0,27
5:18:56,47,7651,7186,620,0,114,0,0,27
5:19:01,46,7653,3462,594,0,0,0,0,27
5:19:06,48,7652,3156,591,0,0,0,0,27
5:19:11,48,7652,3127,630,0,0,0,0,27
5:19:16,47,7653,3068,619,0,0,0,0,27
5:19:21,47,7654,3473,727,0,1620,0,0,28
5:19:26,45,7656,3976,708,0,0,0,0,29
5:19:31,46,7659,6182,791,0,114,0,0,29
5:19:36,47,7659,4153,949,0,1647,0,0,29
5:19:41,47,7659,3967,781,0,0,0,0,29
5:19:46,46,7659,3004,847,0,0,0,0,29
5:19:51,48,7658,2757,622,0,0,0,0,29
5:19:56,48,7658,3259,613,0,0,0,0,29
5:20:01,46,7659,2822,623,0,0,0,0,29
5:20:06,47,7662,3125,704,0,0,0,0,29
5:20:11,47,7663,3096,614,0,1102,0,0,29
5:20:16,47,7663,2988,645,0,0,0,0,29
5:20:21,46,7664,3481,659,0,0,0,0,29
5:20:26,48,7664,3025,646,0,0,0,0,29
5:20:31,48,7664,3372,627,0,0,0,0,29
5:20:36,47,7667,3077,642,0,0,0,0,29
5:20:41,46,7667,3178,643,0,2291,0,0,29
5:20:47,47,7668,3219,637,0,1923,0,0,30
5:20:52,47,7670,3289,707,0,2925,0,0,30
5:20:57,47,7673,3926,920,0,1809,0,0,30
5:21:02,46,7671,4147,876,0,0,0,0,30
5:21:07,47,7672,3275,924,0,0,0,0,31
5:21:12,47,7673,3335,644,0,0,0,0,31
5:21:17,46,7679,4355,592,0,687,0,0,31
5:21:22,46,7680,6175,617,0,0,0,0,30
5:21:27,48,7684,10248,599,0,10,0,0,30
5:21:32,48,7690,17591,614,0,4857,0,0,30
5:21:37,47,7691,18776,605,0,0,0,0,30
5:21:42,46,7692,19205,598,0,0,0,0,29
5:21:47,47,7693,19523,588,0,1708,0,0,29
5:21:52,45,7700,22265,764,0,3332,0,0,29
5:21:57,39,7701,24995,1083,0,0,0,0,29
5:22:02,36,7712,30837,1084,0,2117,0,0,29
5:22:07,47,7701,21226,582,0,0,0,0,29
5:22:12,48,7705,23766,582,0,0,0,0,29
5:22:17,48,7709,29552,559,0,0,0,0,29
5:22:22,48,7710,34565,551,0,0,0,0,29
5:22:27,46,7711,34612,590,0,0,0,0,29
5:22:32,47,7713,34681,591,0,3023,0,0,30
5:22:37,43,7719,35591,967,0,0,0,0,30
5:22:42,44,7719,25489,1016,0,1778,0,0,30
5:22:47,41,7719,23760,1011,0,1218,0,0,30
5:22:53,42,7722,26587,1070,0,1920,0,0,30
5:22:58,42,7725,26908,1075,0,420,0,0,30
5:23:03,47,7715,25688,599,0,12,0,0,30
5:23:08,46,7714,18816,577,0,0,0,0,30
5:23:13,47,7715,19414,579,0,2564,0,0,30
5:23:18,47,7715,19137,598,0,450,0,0,30
5:23:23,47,7717,19823,617,0,2340,0,0,30
5:23:28,46,7719,19656,609,0,0,0,0,30
5:23:33,47,7722,20498,618,0,0,0,0,30
5:23:38,46,7724,20342,641,0,1410,0,0,30
5:23:43,47,7721,19799,610,0,1972,0,0,30
5:23:48,45,7723,20068,629,0,12529,0,0,30
5:23:53,46,7722,19791,629,0,0,0,0,31
5:23:58,46,7713,10407,710,0,61,0,0,30
5:24:03,47,7713,3607,566,0,0,0,0,30
5:24:08,45,7712,4610,589,0,1943,0,0,30
5:24:13,47,7713,4050,559,0,0,0,0,30
5:24:18,47,7712,4017,540,0,0,0,0,30
5:24:23,47,7713,4660,604,0,0,0,0,30
5:24:28,46,7715,4150,583,0,114,0,0,30
5:24:33,47,7715,4895,604,0,1972,0,0,30
5:24:38,46,7716,5268,636,0,0,0,0,30
5:24:43,47,7716,5081,653,0,0,0,0,30
5:24:48,45,7718,4652,617,0,270,0,0,30
5:24:53,46,7719,5389,643,4930,5457,0,0,30
5:24:58,47,7721,4919,619,0,0,0,0,30
5:25:03,45,7724,5134,580,0,57,0,0,30
5:25:09,44,7725,5526,622,0,1914,0,0,30
5:25:14,45,7729,5250,579,0,4321,0,0,30
5:25:19,46,7729,4673,574,0,22,0,0,30
5:25:24,44,7729,6179,642,1200,1550,0,0,30
5:25:29,43,7726,4820,557,0,0,0,0,30
5:25:34,45,7724,4640,553,0,0,0,0,29
5:25:39,43,7736,16549,573,0,0,0,0,29
5:25:44,46,7738,19448,581,0,2233,0,0,29
5:25:49,39,7740,22387,941,0,0,0,0,29
5:25:54,34,7751,30356,1235,0,16417,0,0,29
5:25:59,44,7738,22757,696,0,0,0,0,29
5:26:04,47,7738,19348,550,0,0,0,0,29
5:26:09,46,7739,19260,552,0,5323,0,0,29
5:26:14,47,7742,19479,506,0,0,0,0,29
5:26:19,46,7740,19452,613,0,0,0,0,30
5:26:24,46,7743,19879,766,0,0,0,0,30
5:26:29,46,7742,20532,979,0,0,0,0,30
5:26:34,47,7744,21016,821,0,0,0,0,30
5:26:39,46,7747,20681,607,0,0,0,0,30
5:26:44,46,7747,19777,543,0,51,0,0,30
5:26:49,46,7748,18861,521,0,9,0,0,30
5:26:54,47,7747,19329,535,0,1876,0,0,30
5:26:59,46,7749,19802,547,0,0,0,0,30
5:27:04,47,7751,19321,536,0,1876,0,0,30
5:27:09,44,7737,7581,545,0,3830,0,0,30
5:27:14,46,7743,4341,522,0,1876,0,0,31
5:27:19,46,7742,4595,670,0,115,0,0,31
5:27:25,46,7741,4899,589,0,0,0,0,31
5:27:30,45,7746,5400,595,0,7402,0,0,31
5:27:35,46,7745,4225,586,0,0,0,0,31
5:27:40,47,7744,4380,596,0,0,0,0,31
5:27:45,44,7750,7794,621,0,5280,0,0,31
5:27:50,44,7758,9567,593,1736,3840,0,0,31
5:27:55,45,7762,15331,581,0,1980,0,0,31
5:28:00,43,7768,22739,764,0,18939,0,0,31
5:28:05,41,7771,21271,882,0,5000,0,0,31
5:28:10,36,7776,25865,1007,0,22327,0,0,31
5:28:15,41,7775,23964,959,0,1800,0,0,31
5:28:20,46,7777,27956,570,0,399,0,0,31
5:28:25,46,7780,34677,571,0,0,0,0,31
5:28:30,44,7782,34688,560,0,0,0,0,31
5:28:35,46,7782,35514,533,0,37882,0,0,31
5:28:40,43,7782,34758,551,0,5220,0,0,31
5:28:45,45,7783,33348,621,0,1187,0,0,31
5:28:50,40,7779,24934,769,0,2550,0,0,31
5:28:55,42,7780,19472,741,0,2063,0,0,32
5:29:00,43,7784,22679,772,0,1737,0,0,31
5:29:05,43,7785,19326,809,0,0,0,0,31
5:29:10,42,7786,18212,770,0,5252,0,0,31
5:29:16,46,7786,18379,681,0,0,0,0,31
5:29:21,43,7791,20986,766,0,270,0,0,31
5:29:26,43,7793,19749,723,0,0,0,0,31
5:29:31,44,7796,28176,623,0,4860,0,0,31
5:29:36,47,7797,31765,582,0,1581,0,0,31
5:29:41,46,7796,33608,612,0,0,0,0,31
5:29:46,46,7789,34369,519,0,490,0,0,30
5:29:51,45,7782,20523,539,0,0,0,0,30
5:29:56,46,7782,19758,542,0,0,0,0,30
5:30:01,46,7783,19359,526,0,0,0,0,30
5:30:06,45,7783,19889,555,0,3712,0,0,30
5:30:11,43,7786,19712,514,0,0,0,0,30
5:30:16,45,7773,12079,506,0,3248,0,0,30
5:30:21,44,7772,4344,547,0,0,0,0,30
5:30:26,44,7775,4272,516,0,0,0,0,30
5:30:31,44,7776,3945,492,0,0,0,0,30
5:30:36,45,7776,4115,566,0,1943,0,0,31
5:30:41,45,7780,4526,763,0,6438,0,0,31
5:30:46,44,7779,5627,759,0,7590,0,0,31
5:30:51,43,7780,5461,585,0,0,0,0,31
5:30:56,44,7781,4774,604,0,0,0,0,31
5:31:01,45,7780,4526,562,0,0,0,0,31
5:31:06,45,7780,4322,581,0,4379,0,0,31
5:31:11,43,7785,4320,735,0,0,0,0,31
5:31:16,44,7784,4399,719,0,9504,0,0,31
5:31:21,41,7787,6391,581,0,7843,0,0,31
5:31:26,45,7791,7017,571,0,0,0,0,31
5:31:32,40,7802,15731,747,0,10153,0,0,31
5:31:37,37,7809,26265,958,0,0,0,0,31
5:31:42,32,7814,33740,1053,0,7853,0,0,31
5:31:47,44,7807,20151,516,0,2040,0,0,31
5:31:52,45,7809,19204,506,0,0,0,0,31
5:31:57,46,7808,19766,519,0,0,0,0,31
5:32:02,45,7809,20257,532,0,330,0,0,31
5:32:07,45,7810,19552,508,0,12365,0,0,31
5:32:12,43,7810,19450,537,2465,12284,0,0,31
5:32:17,43,7816,20506,556,0,540,0,0,31
5:32:22,44,7815,19665,529,0,2820,0,0,31
5:32:27,44,7814,19797,523,0,7843,0,0,31
5:32:32,41,7814,20711,544,0,7843,0,0,31
5:32:37,45,7816,20665,555,0,0,0,0,31
5:32:42,45,7817,19417,529,0,10104,0,0,31
5:32:47,45,7820,19827,519,0,0,0,0,31
5:32:52,42,7821,19503,535,0,1395,0,0,31
5:32:57,45,7817,19561,547,0,0,0,0,31
5:33:02,45,7806,6277,537,0,10673,0,0,31
5:33:07,44,7807,4382,529,0,41,0,0,31
5:33:12,43,7808,4069,508,0,5084,0,0,31
5:33:17,43,7808,4333,517,0,7876,0,0,32
5:33:22,43,7810,4899,676,0,18396,0,0,32
5:33:28,43,7812,5372,625,0,172,0,0,32
5:33:33,44,7811,5186,638,0,0,0,0,32
5:33:38,44,7812,4848,608,0,4416,0,0,32
5:33:43,44,7815,4139,626,0,1504,0,0,32
5:33:48,44,7814,4330,644,0,7843,0,0,32
5:33:53,41,7819,4131,728,0,0,0,0,33
5:33:58,41,7821,5261,872,0,45,0,0,33
5:34:03,43,7821,5313,1096,0,5992,0,0,33
5:34:08,42,7818,5576,839,0,7843,0,0,33
5:34:13,41,7820,5048,596,0,2010,0,0,33
5:34:18,43,7827,5754,552,0,22,0,0,33
5:34:23,44,7832,6834,570,0,0,0,0,33
5:34:28,45,7831,8306,567,0,0,0,0,33
5:34:33,42,7835,10826,567,0,3968,0,0,33
5:34:38,44,7837,14362,552,0,18943,0,0,33
5:34:43,30,7858,38869,1221,0,8165,0,0,33
5:34:48,32,7849,35676,1055,0,1786,0,0,33
5:34:53,44,7844,21082,530,0,2077,0,0,33
5:34:58,43,7847,19590,528,0,0,0,0,33
5:35:03,44,7847,19799,531,0,4185,0,0,33
5:35:08,44,7851,19920,578,0,2945,0,0,33
5:35:13,44,7849,20413,622,0,0,0,0,33
5:35:18,43,7849,19747,552,0,17113,0,0,33
5:35:23,44,7851,20155,552,0,2108,0,0,33
5:35:28,44,7853,20116,543,0,0,0,0,33
5:35:33,44,7857,20229,548,0,8096,0,0,33
5:35:38,42,7858,20222,563,0,2108,0,0,33
5:35:43,44,7856,19825,573,0,0,0,0,33
5:35:49,43,7859,20460,621,0,10,0,0,33
5:35:54,43,7863,20148,570,0,0,0,0,33
5:35:59,41,7862,18749,609,0,0,0,0,33
5:36:04,42,7858,6254,636,0,2144,0,0,33
5:36:09,42,7862,7857,619,0,8349,0,0,33
5:36:14,40,7863,8688,628,0,24903,0,0,33
5:36:19,41,7864,12188,623,0,0,0,0,34
5:36:24,40,7869,16303,737,0,5504,0,0,34
5:36:29,41,7878,20936,660,0,8370,0,0,34
5:36:34,38,7874,21822,784,0,59,0,0,34
5:36:39,35,7876,19433,897,0,2976,0,0,33
5:36:44,38,7879,15985,870,0,8118,0,0,33
5:36:49,37,7878,15588,1104,0,9867,0,0,33
5:36:54,36,7884,14884,1199,0,2727,0,0,33
5:36:59,38,7885,17903,848,0,2108,0,0,33
5:37:04,41,7886,19118,666,0,8105,0,0,33
5:37:09,41,7879,20107,623,0,15703,0,0,33
5:37:14,38,7885,21472,678,0,0,0,0,33
5:37:19,38,7888,24082,681,0,2176,0,0,33
5:37:24,40,7892,23824,720,0,4255,0,0,34
